review,sentiment
'pesanan' 'cepat' 'sekali' 'sampai' 'barang' 'sesuai' 'yang' 'di' 'gambar' 'tapi' 'sayang' 'buku' 'panduan' 'tidak' 'ada',0
'barang' 'sangat' 'bagus',1
'produk' 'bohong' 'fre' 'otg' 'tidak' 'ada' 'mohon' 'di' 'ban' 'toko' 'seperti' 'begini' 'lazada',0
'dibanding' 'dengan' 'harga' 'kualitas' 'jauh' 'sekali' 'dengan' 'harga' 'seratus' 'lima' 'puluh' 'ribu' 'dan' 'kualitas' 'yang' 'kurang' 'memadai' 'harga' 'tersebut' 'kemahalan',0
'mas' 'kq' 'pouchx' 'lbih' 'kecil' 'dari' 'ukuran' 'yang' 'di' 'cntumkan' 'yk' 'ukuranx' 'hanya' 'satu' 'satu' 'cmxtujuh' 'cuma',0
'flasdisk' 'oke',1
'pengiriman' 'sesuai' 'jadwal' 'semoga' 'awet',1
'pengiriman' 'cepat' 'dan' 'rapi' 'barang' 'diterima' 'baik' 'barang' 'setelah' 'digunakan' 'dengan' 'hasil' 'mantap',1
'laptop' 'budget' 'yang' 'sangat' 'lengkap' 'di' 'kelas' 'warna' 'biru' 'mewah' 'value' 'untuk' 'uang' 'oke' 'sekali',1
'barang' 'sudah' 'diterima' 'kondisi' 'oke' 'sesuai' 'dengan' 'pesanan' 'terima kasih',1
'lancar' 'jaya' 'buat' 'di' 'pakai',1
'tidak' 'tahu' 'ini' 'asli' 'atau' 'tidak',1
'saya' 'pesan' 'usb' 'flashdisk' 'toshiba' 'delapan' 'gb' 'untuk' 'hadiah' 'orang' 'ternyata' 'setelah' 'di' 'cek' 'kapasitas' 'hanya' 'satu' 'satu' 'delapan' 'mbak' 'harga' 'memang' 'murah' 'tapi' 'hati' 'hati' 'waktu' 'terima' 'barang' 'kecewa' 'berat' 'beli' 'tiga' 'buah' 'satu' 'tidak' 'ke' 'detect' 'tidak' 'benar' 'cowok',0
'pengiriman' 'lama' 'dan' 'kapasitas' 'tidak' 'sesuai',0
'barang' 'sesuai' 'dan' 'lengkap' 'kiriman' 'cepat' 'sampai' 'seler' 'baik' 'dan' 'ramah',1
'barang' 'cukup' 'bagus' 'sudah' 'di' 'coba' 'dan' 'berfungsi' 'dengan' 'baik',1
'produk' 'bagus' 'hanya' 'pengiriman' 'lambat' 'pengemasan' 'juga' 'rapi',1
'sesuai' 'deskripsi',1
'barang' 'datang' 'sesuai' 'dengan' 'yang' 'disampaikan' 'di',1
'kenapa' 'di' 'laptop' 'macbok' 'profesional' 'retina' 'saya' 'tidak' 'bisa' 'dibuka' 'iya',0
'harga' 'murah' 'tapi' 'tidak' 'murahan' 'terbaca' 'dengan' 'baik' 'terima' 'kasih' 'lazada' 'dan' 'seler',1
'seler' 'ramah' 'pengiriman' 'aman' 'dan' 'cepat' 'deskripsi' 'sesuai' 'plus' 'dapat' 'diskon' 'voucher' 'dari' 'lazada' 'terima kasih' 'pasar' 'tablet' 'dan' 'lazada',1
'baru' 'pemesanan' 'sebelum' 'jam' 'tiga' 'pas' 'esok' 'siang' 'barang' 'sampai' 'dengan' 'selamat' 'tanpa' 'kurang' 'cacat' 'satupun' 'padahal' 'alamat' 'di luar' 'jakarta',1
'barang' 'bagus',1
'barang' 'bagus' 'mantap' 'tidak' 'perlu' 'beli' 'tv' 'androit' 'cukup' 'pakai' 'alat' 'ini' 'wis' 'bagus',1
'pengemasan' 'bagus' 'pengiriman' 'cepat' 'Cuma' 'hardcase' 'ternyata' 'tidak' 'sesuai' 'dengan' 'gambar' 'produk' 'harapan' 'saya' 'dapat' 'warna' 'sesuai' 'hard' 'disk' 'dan' 'ukuran' 'lebih' 'besar' 'dikit',0
'barang' 'yang' 'datang' 'hd' 'transcend' 'lima' 'mtiga' 'warna' 'biru' 'bukan' 'lima' 'htiga' 'purple',0
'bagusplus' 'pas',1
'kok' 'lama' 'iya',1
'sedikit' 'sedih' 'flashdisk' 'harus' 'telepon genggam' 'samsung',1
'terima' 'kasih' 'barang' 'sudah' 'sampai' 'dan' 'sudah' 'saya' 'testing' 'semoga' 'awet',1
'barang' 'bagus' 'mantap',1
'kapasitas' 'tidak' 'sesuai' 'paling' 'hanya' 'bisa' 'nyimpan' 'enam' 'belas' 'gigan',0
'oke' 'sesuai' 'sama' 'deksripsi',1
'barang' 'sudah' 'di' 'terima' 'untuk' 'sat' 'ini' 'masih' 'normal' 'untuk' 'transfer' 'data' 'agak' 'lambat' 'tapi' 'tetap' 'bisa' 'digunakan' 'wajar' 'saja' 'ini' 'kan' 'barang' 'bukan' 'barang' 'asli',0
'kecewa' 'sekali',0
'hadiah' 'speaker' 'taro' 'dimanata',0
'sesuai' 'gambar' 'harga' 'terjangkau',1
'bisa' 'ok',1
'ciri' 'ciri' 'keaslian' 'sudah' 'jelas' 'barang' 'bagus' 'work' 'wel' 'kapasitas' 'tidak' 'mungkin' 'ada' 'yang' 'pas' 'enam' 'puluh' 'empat' 'gb' 'kalau' 'ada' 'yang' 'pas' 'at' 'lebih' 'aku' 'bahkan' 'curiga' 'itu' 'bukan' 'barang' 'asli' 'puas' 'kalau' 'dapat' 'barang' 'asli' 'patut' 'dicontoh' 'itu' 'penjual' 'terima kasih',1
'pelayanan' 'sangat' 'bagus' 'barang' 'sesuai' 'dengan' 'yang' 'dipesan' 'dan' 'pengiriman' 'cepat' 'sekali' 'pesan' 'jumat' 'malam' 'sabtu' 'sore' 'sudah' 'sampai' 'mantap',1
'barang' 'telah' 'sampai' 'dengan' 'pengemasan' 'rapi' 'dan' 'aman' 'barang' 'juga' 'dalam' 'keadan' 'baik',1
'kapasitas' 'enam' 'puluh' 'empat' 'gb' 'tidak' 'sesuai' 'dengan' 'barang' 'yang' 'saya' 'terima' 'kapasitas' 'flasdsik' 'yang' 'saya' 'terima' 'tertawa' 'lima' 'puluh' 'sembilan' 'gb' 'saya' 'tidak' 'merekomendasikan' 'barang' 'ini' 'untuk' 'dibeli' 'karena' 'tidak' 'sesuai',0
'bagus' 'asli' 'harga' 'bersaing' 'plus' 'belinketika' 'mid' 'year' 'sales' 'jadi' 'lebih' 'murah' 'namun' 'asli' 'terima kasih' 'lazada',1
'tv' 'bagus' 'harga' 'kompetitif',1
'rusak' 'sim' 'cart' 'rusak' 'tidak' 'bisa' 'di' 'pakai' 'minta' 'ganti' 'dong',0
'puas' 'bgtz' 'barang' 'bagus' 'cepat' 'sampai' 'terima kasih' 'lazada',1
'bentuk' 'beda' 'sama' 'yang' 'digambar' 'tapi' 'nomor' 'pronlem' 'lah' 'yang' 'pnting' 'bisa' 'dipake',1
'cepat' 'respon' 'seler' 'ramah' 'pengiriman' 'cepat' 'sampai' 'terima kasih' 'juragan',1
'sudut' 'pandang' 'sempit' 'hanya' 'sekitar' 'nol' 'plus' 'atau' 'keluar' 'dari' 'sudut' 'itu' 'fokus' 'color' 'contrast' 'lari' 'semua' 'kualitas' 'layar' 'kurang' 'memuaskan',0
'sangat' 'mengecewakan' 'pesan' 'flash' 'yang' 'datang' 'casing' 'jangan' 'beli' 'di' 'toko' 'ini' 'kalau' 'tidak' 'mau' 'tertipu' 'juga',0
'puas' 'kecil' 'tapi' 'kencang',1
'mantap' 'sesuai' 'spesifikasi',1
'produk' 'sudah' 'saya' 'terima' 'dalam' 'keadan' 'aman' 'belum' 'di' 'coba',1
'barang' 'sesuai' 'pengiriman' 'sangat' 'cepat' 'mantap' 'jiwa',1
'barang' 'jelek' 'sekali' 'harus' 'tiga' 'tiga' 'gb' 'baru' 'di' 'isi' 'sekitar' 'empat' 'lima' 'gb' 'mulai' 'jadi' 'lambat' 'makin' 'lama' 'makin' 'lambat' 'kalau' 'di' 'isi' 'foto' 'total' 'di bawah' 'lima' 'gb' 'masih' 'oke' 'selebih' 'error' 'tapi' 'tidak' 'ada' 'error' 'pemberitahuan' 'tertawa' 'waktu' 'foto' 'di' 'buka' 'error' 'opening' 'beli' 'lima' 'unit' 'semua' 'sama' 'kapok',0
'berfungsi' 'dengan' 'baik',1
'sudah' 'ditrima' 'dengan' 'selamat' 'memang' 'pick' 'sesuai' 'gambar' 'terima kasih' 'lazada',1
'tertawa' 'tertawa' 'tidak' 'seperti' 'yang' 'di' 'bayangkan',0
'ternyata' 'kecele' 'dengan' 'produk' 'ini' 'cuma' 'ada' 'colokan' 'untuk' 'usb' 'tipe' 'c' 'untuk' 'masuk' 'ke' 'telepon genggam' 'saja' 'tidak' 'ada' 'colokan' 'usb' 'standar' 'untuk' 'di' 'sambungkan' 'ke' 'laptop' 'kurang' 'etail' 'baca' 'deskripsi' 'produknya',0
'ok' 'befunsi' 'barangnta',1
'oke',1
'tepat',0
'barang' 'cepat' 'sampai' 'dan' 'dikirim' 'langsung' 'sama' 'pegawai' 'toko',1
'barang' 'bagus' 'berfungsi' 'dengan' 'baik',1
'saya' 'ingin' 'membatalkan' 'pesanan' 'produk' 'ini',0
'barangx' 'bagus' 'sesuai' 'gambar' 'makasi',1
'flashdisk' 'tidak' 'bisa' 'simpan' 'laguatau' 'video' 'alias' 'tidak' 'bisa' 'di' 'pskai',1
'mantap' 'pengirimna' 'cepat' 'sekali',1
'mantap' 'barang' 'sesuai' 'dengan' 'pesanan' 'sangat' 'di' 'rekomen' 'buat' 'di' 'beli',1
'baik' 'berfungsi' 'dengan' 'baik',1
'sangat' 'puas',1
'keren' 'saudara laki-laki',1
'mantap' 'sekali' 'sesuai' 'deskripsi' 'semoga' 'bisa' 'beli' 'lagi' 'untuk' 'kerjan',1
'mantap betul' 'benar' 'pengiriman' 'cepat' 'ke' 'papua' 'hanya' 'empat' 'hari',1
'barang' 'diterima' 'sesuai' 'pesanan' 'mantap' 'lazada' 'terima kasih',1
'pelayanan' 'seler' 'sangat' 'memuaskn',1
'murah' 'meriah',0
'beli' 'di sini' 'sangat' 'memuaskan' 'sudah' 'setaun' 'lebih' 'hampir' 'th' 'tv' 'takperna' 'bermasalah' 'cocok' 'sekali' 'buat' 'anak' 'kosan' 'ditaru' 'dikamar' 'biar' 'tidak' 'bosan',1
'tv' 'keren' 'pengiriman' 'cepat' 'terima kasih' 'lazada',1
'macbok' 'pertama' 'dan' 'barang' 'dijamin' 'asli' 'tertawa' 'saja' 'pengemasanatau' 'pengepakan' 'untuk' 'pengiriman' 'barang' 'tertawa' 'mengunakan' 'kardus' 'dan' 'buble' 'bungkus' 'sehinga' 'sangat' 'beresiko' 'takut' 'kenapa' 'kenapa' 'saja' 'barang' 'soal' 'barang' 'elektronik' 'dan' 'mahal' 'buat' 'saya' 'tapi' 'pengemasan' 'hanya' 'kardus' 'untung' 'saja' 'dalam' 'tidak' 'kenapa' 'kenapa' 'karena' 'kardus' 'luar' 'sudah' 'lumayan' 'penyok',1
'barang' 'masih' 'ada' 'tidak',0
'barang' 'diterima' 'dengan' 'baik' 'barang' 'baik' 'kondisi' 'bekerja' 'dengan' 'baik' 'juga' 'tertawa' 'saja' 'ada' 'berapa' 'hal' 'yang' 'sangat' 'disayangkan' 'yaotu' 'satu' 'tidak' 'ada' 'buku' 'petunjuk' 'pengunan' 'user' 'guide' 'tidak' 'kartu' 'garansi' 'tiga' 'dalam' 'konfirmasi' 'email' 'yang' 'saya' 'dapat' 'dari' 'lazada' 'ditulis' 'akan' 'dikirim' 'dan' 'diterima' 'tanggal' 'oct' ' satu' ' ' 'ternyata' 'saya' 'terima' 'pada' 'tanggal' 'empat' 'oct' ' satu' ' ' 'jadi' 'untuk' 'apa' 'dong' 'ditulis' 'seperti' 'itu' 'akhir' 'terima' 'tidak' 'sesuai' 'dengan' 'tanggal' 'yang' 'dijanjikan',0
'luar' 'oke' 'kapasitas' 'oke' 'tapi' 'sayang' 'tidak' 'bisa' 'simpan' 'video',0
'sesuai' 'deskripsi' 'dan' 'spesifikasi',1
'kapan' 'datang' 'lagi',0
'barang' 'sampai' 'cepat' 'sekali' 'sesuai' 'juga' 'puas',1
'terbaca' 'dengan' 'baik' 'terima' 'kasih',1
'harga' 'terjangkau' 'tapi' 'kualitas' 'luar' 'biasa' 'layar' 'hd' 'betul' 'betul' 'jernih' 'dan' 'nyaman' 'digunakan' 'berasa' 'seperti' 'nyata' 'suara' 'speker' 'keren' 'sekali' 'tv' 'juga' 'mudah' 'diaplikasikan' 'cinta' 'it' 'rekomendasi' 'sekali' 'untuk' 'dimiliki',1
'pengiriman' 'cepat' 'selwr' 'mantaps',1
'ditulis' 'tertawa' 'satu' 'unit' 'yang' 'tersisa' 'ketika' 'dipesan' 'empat' 'hari' 'baru' 'ada' 'pemberitahuan' 'pembatalan' 'pesanan' 'dari' 'pihak' 'lazada',0
'barang' 'bisa' 'duganakan' 'secara' 'normal' 'seperti' 'seharus',1
'di' 'tqwarka' 'asli' 'ternyata' 'palsu' 'kekuatan' 'sudah' 'terbayang' 'pasti' 'takut' 'sama' 'file' 'penting' 'kalau' 'di' 'simpan' 'di' 'flasdik' 'ini',0
'kcwa' 'produk' 'tidak' 'mbaca' 'fail',1
'mantap' 'dicek' 'berfungsi' 'normal' 'mudah' 'mudahan' 'awet',1
'mantap' 'sampai' 'tujuan' 'rapi' 'kemasan' 'nya',1
'asli',1
'zesuai' 'gambar',1
'barang' 'bagus' 'sesuai' 'deskripsi' 'tertawa' 'saja' 'saya' 'tidak' 'dapat' 'memakai' 'di' 'telepon genggam' 'xiaomi' 'note' 'lima' 'sebab' 'mounting' 'mini' 'usb' 'note' 'lima' 'yang' 'tipis' 'sementara' 'otg' 'yang' 'saya' 'beli' 'mounting' 'mini' 'usb' 'agak' 'besar' 'sikit' 'saja' 'pengiriman' 'jdan' 't' 'sekarang' 'lama' 'biasa' 'ke' 'tanjungpinang' 'empat' 'hari' 'saja' 'ini' 'nyampai' 'lima' 'hari',1
'sayang' 'sekali' 'juragan' 'di' 'telepon genggam' 'q' 'vivo' 'ylima' 'puluh' 'tiga' 'tidak' 'suport',0
'bos' 'pesanan' 'merk' 'so' 'yang' 'datang' 'kok' 'merk' 'toshiba' 'murahan',1
'laptop' 'bagus' 'rekomendasi' 'buat' 'uc' 'technologi',1
'barang' 'tidak' 'sesuai' 'barang' 'dan' 'sangat' 'mengecewakan' 'walau' 'kebaca' 'hanya' 'satu' 'data' 'video' 'yang' 'bisa' 'diputar' 'selebih' 'tidak' 'bisa',0
'barang' 'sudah' 'datang' 'Cuma' 'pengemasan' 'kurang' 'aman' 'tidak' 'pakai' 'kayuatau' 'buble' 'mudah' 'mudah' 'awet',1
'barang' 'pesanan' 'sudah' 'diterima' 'namun' 'sedikit' 'kendala' 'di' 'pengiriman' 'biasa' 'umum' 'pengiriman' 'sekitar' 'tiga' 'hari' 'ini' 'barang' 'diterima' 'lebih' 'lama' 'ngomong-ngomong' 'terima kasih' 'bos',1
'barang' 'oke' 'sekali',1
'its' 'cepat' 'dan' 'strongly' 'build',1
'pesan' 'tiga' 'tiga' 'gb' 'yang' 'datang' 'enam' 'puluh' 'empat' 'gb' 'sayang' 'tidak' 'bisa' 'nyimpen' 'data' 'kecewa' 'sekali' 'terima' 'kasih' 'lazada',0
'pengemasan' 'rapi' 'proses' 'pengiriman' 'cepat' 'bonus' 'serta' 'kualitas' 'sesuai' 'dengan' 'yang' 'diharapkan',1
'mantap betul' 'mas' 'saudara laki-laki',1
'barang' 'diterima' 'oke' 'sesuai',1
'masih' 'jual' 'enam' 'puluh' 'empat' 'mbak',0
'otg' 'flashdisk' 'ya' 'tidak' 'dikirim' 'kata' 'habis' 'bagaimana' 'cara' 'pengembalian dana' 'juragan',1
'mantap' 'jiwa' 'bisa' 'bayar' 'di tempat' 'bareng' 'sama' 'bonus' 'oke' 'sekali',1
'produk' 'sesuai' 'iklan',1
'kualitas' 'oke' 'mantap',1
'barang' 'oke' 'sesuai' 'pesanan',1
'barang' 'cepat' 'sampai' 'dan' 'bagus',1
'barang' 'sudah' 'sampai' 'kemarin' 'dan' 'sesuai' 'pesanan' 'terima' 'kasih',1
'barang' 'sesuai' 'pesanan' 'pengiriman' 'cepat' 'dan' 'rapi' 'terima kasih',1
'paket' 'diterima' 'dalam' 'keadan' 'baik' 'terima' 'kasih',1
'sangat' 'trust' 'walaupun' 'sempat' 'fre' 'barang' 'tidak' 'lengkap' 'tapi' 'admin' 'bertangung' 'jawab' 'untuk' 'kirim' 'lagi' 'pelayanan' 'oke' 'sekali' 'thankyou',1
