rating,review,aspect_category,polarity
5,"[""'praktis'"", "" 'dokter'"", "" 'pelayanan'"", "" 'ramah'"", "" 'oke'""]",Pelayanan,positif
5,"[""'praktis'"", "" 'puas'"", "" 'terima'"", "" 'kasih'"", "" 'halodoc'""]",Pelayanan,positif
5,"[""'halodoc'"", "" 'membantu'"", "" 'sat'"", "" 'pandemi'"", "" 'hamil'"", "" 'puas'"", "" 'respon'"", "" 'ramah'"", "" 'dokter'"", "" 'dokter'"", "" 'halodoc'"", "" 'terbaik'""]",Anekdot/Serbaneka,positif
5,"[""'terima kasih'"", "" 'halodoc'"", "" 'setidak'"", "" 'apotek'"", "" 'pesan'"", "" 'obat'"", "" 'rutin'"", "" 'suami'"", "" 'semoga'"", "" 'smakin'"", "" 'bagus'"", "" 'terima kasih'""]",Pelayanan,positif
5,"[""'membantu'"", "" 'konsultasi'"", "" 'dokter'"", "" 'antre'"", "" 'pembelian'"", "" 'obat'"", "" 'mudah'"", "" 'langsung'"", "" 'diantar'"", "" 'rumah'""]",Pelayanan,positif
5,"[""'dokter'"", "" 'tangap'"", "" 'cepat'"", "" 'respon'""]",Pelayanan,positif
2,"[""'halo'"", "" 'doc'"", "" 'cal'"", "" 'center'"", "" 'halo'"", "" 'dokter'"", "" 'menelepon'"", "" 'menawarkan'"", "" 'prodak'"", "" 'unlimited'"", "" 'perbulan'"", "" 'puluh'"", "" 'sembilan'"", "" 'nol'"", "" 'sistem'"", "" 'auto'"", "" 'debit'"", "" 'fasilitas'"", "" 'bebas'"", "" 'chat'"", "" 'dokter'"", "" 'fitur'"", "" 'aplikasi'"", "" 'berubah'"", "" 'tarif'"", "" 'fre'"", "" 'ulasan'"", "" 'lengkap'""]",Sistem,negatif
5,"[""'dokter'"", "" 'balas'"", "" 'cepat'"", "" 'ramah'""]",Pelayanan,positif
3,"[""'halo'"", "" 'doc'"", "" 'barusan'"", "" 'telepon'"", "" 'mengatas'"", "" 'namakan'"", "" 'halodoc'"", "" 'email'"", "" 'pribadi'"", "" 'data'"", "" 'nmor'"", "" 'rekening'"", "" 'anjungan tunai mandiri'"", "" 'bner'"", "" 'halodoc'"", "" 'mohon'"", "" 'informasi'"", "" 'bner'"", "" 'iya'"", "" 'bong'"", "" 'data'"", "" 'anjungan tunai mandiri'"", "" 'membawa'"", "" 'kepihak'"", "" 'ulasan'"", "" 'lengkap'""]",Anekdot/Serbaneka,negatif
5,"[""'bingung'"", "" 'biaya'"", "" 'penanganan'"", "" 'biaya'"", "" 'ongkos kirim'"", "" 'tidak tahu'"", "" 'biaya'"", "" 'penanganan'"", "" 'ongkos kirim'"", "" 'tertawa'"", "" 'jatoh'"", "" 'murah'"", "" 'tengkyu'"", "" 'halodoc'""]",Harga,positif
1,"[""'respon'"", "" 'customer service'"", "" 'lambat'"", "" 'keluhan'""]",Pelayanan,negatif
3,"[""'pesan'"", "" 'obat'"", "" 'susah'"", "" 'mencari'"", "" 'driver'"", "" 'pesan'"", "" 'ofline'"", "" 'sih'"", "" 'langsung'"", "" 'apotek'"", "" 'kasih'"", "" 'lihat'"", "" 'resep'""]",Pelayanan,negatif
5,"[""'mantap'"", "" 'konsultasi'"", "" 'dokter'"", "" 'enak'""]",Pelayanan,positif
2,"[""'mf'"", "" 'download'"", "" 'aplikasi'"", "" 'pingn'"", "" 'gejala'"", "" 'sakit'"", "" 'alami'"", "" 'kenakan'"", "" 'biaya'"", "" 'bulanan'""]",Anekdot/Serbaneka,negatif
5,"[""'alhamdulilah'"", "" 'terbantu'"", "" 'konsultasi'"", "" 'penyakit'"", "" 'obat'"", "" 'terima'""]",Pelayanan,positif
5,"[""'alhamdulilah'"", "" 'aplikasi'"", "" 'membantu'""]",Anekdot/Serbaneka,positif
5,"[""'terima'"", "" 'kasih'"", "" 'serba'"", "" 'cepat'""]",Anekdot/Serbaneka,positif
5,"[""'pagi'"", "" 'pagi'"", "" 'konsultasi'"", "" 'bu'"", "" 'dokter'"", "" 'cantik'"", "" 'diagnosis'"", "" 'resep'"", "" 'terjangkau'"", "" 'bahasa'"", "" 'ramah'"", "" 'terima'"", "" 'kasih'"", "" 'iya'"", "" 'dok'""]",Pelayanan,positif
5,"[""'halodoc'"", "" 'map'"", "" 'sebelumnyah'"", "" 'ta'"", "" 'mingu'"", "" 'hidung'"", "" 'mencium'"", "" 'bau'"", "" 'coba'"", "" 'doc'""]",Anekdot/Serbaneka,netral
5,"[""'rekomendasi'"", "" 'didownload'"", "" 'kesulitan'"", "" 'mencari'"", "" 'membeli'"", "" 'obat'"", "" 'dibutuhkan'""]",Pelayanan,positif
5,"[""'membantu'"", "" 'terima'"", "" 'kasih'"", "" 'halodoc'""]",Anekdot/Serbaneka,positif
5,"[""'mag'"", "" 'kambuh'"", "" 'berat'"", "" 'dokter'"", "" 'untung'"", "" 'halodoc'"", "" 'selesai'"", "" 'konsultasi'"", "" 'daring'"", "" 'resep'"", "" 'langsung'"", "" 'diorder'"", "" 'lewar'"", "" 'gojek'"", "" 'terima kasih'""]",Pelayanan,positif
5,"[""'mantap'"", "" 'super'"", "" 'cepat'"", "" 'pengiriman'"", "" 'semoga'"", "" 'obat'"", "" 'manjur'"", "" 'cepat'"", "" 'berkhasiat'"", "" 'secepat'"", "" 'pengiriman'"", "" 'sukses'"", "" 'halodoc'""]",Pelayanan,positif
5,"[""'pelayanan'"", "" 'pengobatan'"", "" 'penyembuhan'""]",Pelayanan,positif
5,"[""'halo'"", "" 'doc'"", "" 'balita'"", "" 'usia'"", "" 'puluh'"", "" 'beberap'"", "" 'telinga'"", "" 'anak'"", "" 'sebelah'"", "" 'kanan'"", "" 'cairan'"", "" 'bau'"", "" 'sih'"", "" 'anak'"", "" 'kdang'"", "" 'memukul'"", "" 'telingan'"", "" 'telapak'"", "" 'tangan'"", "" 'iya'"", "" 'doc'"", "" 'dikasih'"", "" 'obat'"", "" 'terima'"", "" 'kasih'""]",Anekdot/Serbaneka,netral
5,"[""'terima'"", "" 'kasih'"", "" 'aplikasi'"", "" 'halodoc'"", "" 'sat'"", "" 'malam'"", "" 'sakit'"", "" 'pingang'"", "" 'salah'"", "" 'rekan'"", "" 'dokter'"", "" 'bernama'"", "" 'fen'"", "" 'membantu'"", "" 'sakit'""]",Pelayanan,positif
5,"[""'buatin'"", "" 'dokter'"", "" 'chat'"", "" 'gratis'"", "" 'donk'""]",Anekdot/Serbaneka,netral
5,"[""'pandemi'"", "" 'membantu'"", "" 'klik'"", "" 'halodoc'"", "" 'terhubung'"", "" 'konsultasi'"", "" 'obat'"", "" 'langsung'"", "" 'diantar'""]",Anekdot/Serbaneka,positif
4,"[""'suda'"", "" 'pembayaran'"", "" 'chat'"", "" 'pembayaran'"", "" 'berhasil'"", "" 'chat'"", "" 'dokter'"", "" 'sibuk'""]",Pelayanan,negatif
5,"[""'kesekian'"", "" 'kali'"", "" 'konsultasi'"", "" 'dokter'"", "" 'dokter'"", "" 'halodoc'"", "" 'kali'"", "" 'konsultasi'"", "" 'nency'"", "" 'sp'"", "" 'a'"", "" 'bingung'"", "" 'mingu'"", "" 'dokter'"", "" 'dokter'"", "" 'spesialis'"", "" 'libur'"", "" 'praktik'"", "" 'terima'"", "" 'kasih'"", "" 'iya'"", "" 'dok'""]",Pelayanan,positif
5,"[""'membantu'"", "" 'obat'"", "" 'langsung'"", "" 'diantar'"", "" 'sat'"", "" 'gopay'"", "" 'halodoc'"", "" 'saldo'"", "" 'great'""]",Pelayanan,positif
5,"[""'instal'"", "" 'aplikasi'"", "" 'wlopun'"", "" 'tertawa'"", "" 'bagus'"", "" 'lengkap'"", "" 'mudah'"", "" 'instal'"", "" 'coba'"", "" 'konsultasi'"", "" 'gizi'"", "" 'ah'"", "" 'keren'"", "" 'dokter'"", "" 'asik'"", "" 'terima'"", "" 'kasih'"", "" 'aditya'"", "" 'mulyantari'"", "" 'sp'""]",Pelayanan,positif
1,"[""'pesan'"", "" 'obat'"", "" 'halodoc'"", "" 'status'"", "" 'terkirim'"", "" 'terima'"", "" 'obat'"", "" 'ditlp'"", "" 'customer service'"", "" 'diurus'"", "" 'boro'"", "" 'boro'"", "" 'penyelesaian'"", "" 'aplikasi'"", "" 'bagus'"", "" 'pelayanan'"", "" 'buruk'""]",Pelayanan,negatif
3,"[""'hai'"", "" 'halodoc'"", "" 'cari'"", "" 'swab'"", "" 'antigen'"", "" 'rsatau'"", "" 'klinik'"", "" 'terdekat'"", "" 'reading'"", "" 'iya'"", "" 'crash'"", "" 'mohon'"", "" 'dibantu'""]",Sistem,negatif
5,"[""'membantu'"", "" 'terima kasih'"", "" 'halodoc'""]",Anekdot/Serbaneka,positif
5,"[""'aplikasi'"", "" 'bagus'"", "" 'dokter'"", "" 'di dalam'"", "" 'bertangung'"", "" 'bangat'"", "" 'semoga'"", "" 'aplikasi'"", "" 'berkembang'"", "" 'dimasa'""]",Pelayanan,positif
5,"[""'bagus'"", "" 'dokter'"", "" 'direkomendasikan'""]",Pelayanan,positif
3,"[""'diperbaiki'"", "" 'verifikasi'"", "" 'kode'"", "" 'otp'"", "" 'pembayaran'"", "" 'gopay'"", "" 'berulang'"", "" 'berulang'"", "" 'sukses'"", "" 'terima'"", "" 'kasih'""]",Sistem,negatif
5,"[""'terbantu'"", "" 'sat'"", "" 'pandemi'"", "" 'konsultasi'"", "" 'dokter'"", "" 'obat'"", "" 'dikirim'"", "" 'langsung'"", "" 'apotek'"", "" 'bayar'"", "" 'cashles'""]",Pelayanan,positif
5,"[""'mudah'"", "" 'mengunakan'"", "" 'halodoc'"", "" 'repot'"", "" 'repot'"", "" 'antre'"", "" 'antre'"", "" 'rumah sakit'"", "" 'klinik'"", "" 'klik'"", "" 'konsultasi'"", "" 'ksh'"", "" 'resep'"", "" 'obat'"", "" 'thanks'"", "" 'halodoc'"", "" 'semoga'"", "" 'dokter'"", "" 'sukses'"", "" 'amin'""]",Pelayanan,positif
5,"[""'membantu'"", "" 'cepat'"", "" 'praktis'"", "" 'memuaskan'""]",Anekdot/Serbaneka,positif
5,"[""'log'"", "" 'out'"", "" 'sat'"", "" 'verifikasi'"", "" 'kode'"", "" 'dikirim'"", "" 'sms'"", "" 'error'""]",Sistem,negatif
5,"[""'era'"", "" 'pandemi'"", "" 'dokter'"", "" 'konsultasi'"", "" 'daring'"", "" 'membantu'"", "" 'terima'"", "" 'kasih'""]",Pelayanan,positif
5,"[""'perlayan'"", "" 'sopan'"", "" 'lokasi'"", "" 'mudah'"", "" 'area'"", "" 'luas'"", "" 'sehinga'"", "" 'memudahkan'"", "" 'vaksin'"", "" 'menjalankan'"", "" 'proses'"", "" 'm'"", "" 'bravo'""]",Pelayanan,positif
5,"[""'membantu'"", "" 'aman'"", "" 'selagi'"", "" 'pandemi'"", "" 'malas'"", "" 'antre'"", "" 'penjelasan'"", "" 'memuaskan'""]",Anekdot/Serbaneka,positif
5,"[""'terbantu'"", "" 'aplikasi'"", "" 'dokter'""]",Pelayanan,positif
4,"[""'konsultasi'"", "" 'dokter'"", "" 'cepat'"", "" 'direspon'"", "" 'pesan'"", "" 'obat'"", "" 'status'"", "" 'pembayaran'"", "" 'dibatalkan'"", "" 'ih'"", "" 'sebel'""]",Pelayanan,negatif
5,"[""'bagus'"", "" 'suka'"", "" 'aplikasi'""]",Anekdot/Serbaneka,positif
4,"[""'pembayaran'"", "" 'dokter'"", "" 'chat'"", "" 'terima kasih'"", "" 'pengembalian dana'""]",Pelayanan,negatif
5,"[""'bagus'"", "" 'pelayanan'"", "" 'cepat'""]",Pelayanan,positif
5,"[""'membantu'"", "" 'sat'"", "" 'pandemi'"", "" 'dokter'"", "" 'sabar'"", "" 'keluhan'"", "" 'pasien'""]",Pelayanan,positif
5,"[""'konsultasi'"", "" 'dokter'"", "" 'mudah'"", "" 'menenangkan'"", "" 'sat'"", "" 'panik'"", "" 'sehinga'"", "" 'pertolongan'"", "" 'sat'"", "" 'sakit'""]",Pelayanan,positif
5,"[""'bagus'"", "" 'bnget'"", "" 'pelayanan'""]",Pelayanan,positif
4,"[""'selamat'"", "" 'siang'"", "" 'halo'"", "" 'dokter'"", "" 'barusan'"", "" 'telepon'"", "" 'mengatasnamakan'"", "" 'customer service'"", "" 'halo'"", "" 'dokter'"", "" 'claim'"", "" 'dana'"", "" 'jt'"", "" 'data'"", "" 'lengkap'"", "" 'email'"", "" 'nomor'"", "" 'rekening'"", "" 'bank'"", "" 'aneh'"", "" 'email'"", "" 'nama'"", "" 'nomor'"", "" 'rek'"", "" 'un'"", "" 'ulasan'"", "" 'lengkap'""]",Anekdot/Serbaneka,negatif
5,"[""'dikasih'"", "" 'bonus'"", "" 'kaki'"", "" 'beli'"", "" 'obat'"", "" 'pakai'"", "" 'halo'"", "" 'doc'""]",Pelayanan,positif
5,"[""'alhamdulilah'"", "" 'cepat'"", "" 'respon'"", "" 'dokter'"", "" 'pertanyan'"", "" 'membantu'"", "" 'terima kasih'"", "" 'halodoc'""]",Pelayanan,positif
5,"[""'terima kasih'"", "" 'aplikasi'"", "" 'membantu'""]",Anekdot/Serbaneka,positif
5,"[""'cepat'"", "" 'tangap'"", "" 'ribet'""]",Sistem,positif
5,"[""'terbaik'"", "" 'konsultasi'"", "" 'terbaik'""]",Pelayanan,positif
5,"[""'sat'"", "" 'malam'"", "" 'malam'"", "" 'sakit'"", "" 'kontak'"", "" 'halodoc'"", "" 'langsung'"", "" 'konsuli'"", "" 'obat'"", "" 'kirim'"", "" 'membantu'"", "" 'hinga'"", "" 'infokan'"", "" 'teman'"", "" 'teman'""]",Pelayanan,positif
1,"[""'aplikasi'"", "" 'orang'"", "" 'kelas'"", "" 'tibang'"", "" 'na'"", "" 'obat'"", "" 'bayar'"", "" 'sunguh'"", "" 'miris'"", "" 'negeri'"", "" 'ktika'"", "" 'orang'"", "" 'pintar'"", "" 'anugerah'"", "" 'membantu'"", "" 'ihklas'"", "" 'seakan'"", "" 'uwang'"", "" 'kuasa'"", "" 'tuhan'""]",Anekdot/Serbaneka,negatif
5,"[""'membantu'"", "" 'memfasilitasi'"", "" 'pendaftara'"", "" 'vaksinasi'"", "" 'covid'"", "" 'lanjut usia'"", "" 'apotek'"", "" 'sat'"", "" 'butuh'"", "" 'obat'"", "" 'malas'"", "" 'rumah'""]",Pelayanan,positif
5,"[""'mantap'"", "" 'kemarin'"", "" 'putus'"", "" 'koneksi'"", "" 'chat'"", "" 'dokter'"", "" 'ulasan'"", "" 'bintang'"", "" 'lansung'"", "" 'ditelpon'"", "" 'halodoc'"", "" 'dikembalikan'"", "" 'uang'"", "" 'mantap'""]",Pelayanan,positif
5,"[""'membantu'"", "" 'diresepkan'"", "" 'dokter'"", "" 'obat'"", "" 'dikirim'"", "" 'daring'"", "" 'terima'"", "" 'kasih'"", "" 'halodoc'""]",Pelayanan,positif
5,"[""'alhamdulilah'"", "" 'sat'"", "" 'pandemi'"", "" 'sat'"", "" 'halodoc'"", "" 'membantu'"", "" 'terima'"", "" 'kasih'"", "" 'sukses'""]",Pelayanan,positif
5,"[""'membantu'"", "" 'respon'"", "" 'cepat'"", "" 'terima kasih'""]",Pelayanan,positif
5,"[""'sngt'"", "" 'terbntu'"", "" 'skli'"", "" 'aplikasi'"", "" 'maju'"", "" 'halo'"", "" 'doc'""]",Anekdot/Serbaneka,positif
4,"[""'halo'"", "" 'kak'"", "" 'alamat'"", "" 'map'"", "" 'mencantumkan'"", "" 'alamat'"", "" 'manual'"", "" 'kak'""]",Anekdot/Serbaneka,netral
1,"[""'aplikasi'"", "" 'ketiga'"", "" 'apotek'"", "" 'toko online'"", "" 'sedia'"", "" 'barang'"", "" 'kondisi'"", "" 'edisi'"", "" 'th'"", "" 'beli'"", "" 'langsung'"", "" 'apotek'"", "" 'halodoc'"", "" 'gojek'"", "" 'dikasih'"", "" 'obat'"", "" 'edisi'"", "" 'enam'""]",Pelayanan,negatif
5,"[""'respon'"", "" 'dokter'"", "" 'cepat'""]",Pelayanan,positif
5,"[""'bagus'"", "" 'antre'"", "" 'rumah'"", "" 'sakit'""]",Pelayanan,positif
5,"[""'profesional'"", "" 'cepat'"", "" 'tangap'""]",Anekdot/Serbaneka,positif
5,"[""'membantu'"", "" 'mudah'""]",Sistem,positif
5,"[""'aplikasi'"", "" 'membantu'"", "" 'vet'"", "" 'dokter'"", "" 'suci'"", "" 'dokter'"", "" 'hewan'"", "" 'ramah'"", "" 'konsultasi'"", "" 'dokter'"", "" 'suci'""]",Pelayanan,positif
5,"[""'kali'"", "" 'mengunakan'"", "" 'halodoc'"", "" 'membantu'"", "" 'terima kasih'"", "" 'halodoc'""]",Anekdot/Serbaneka,positif
5,"[""'thanks'"", "" 'halodoc'"", "" 'membantu'"", "" 'mendapt'"", "" 'resep'"", "" 'pergi'"", "" 'dokter'""]",Pelayanan,positif
5,"[""'pengalaman'"", "" 'mengunakan'"", "" 'aplikasi'"", "" 'bagus'"", "" 'semoga'"", "" 'bermanfat'"", "" 'membantu'"", "" 'menyembuhkan'""]",Pelayanan,positif
5,"[""'mudah'"", "" 'berkonsultasi'"", "" 'dokter'""]",Pelayanan,positif
1,"[""'nomor'"", "" 'telepon genggam'"", "" 'muncul'"", "" 'otentikasi'"", "" 'nomor'"", "" 'telepon genggam'"", "" 'tolong'"", "" 'tim'"", "" 'it'"", "" 'back'"", "" 'end'"", "" 'diperbaiki'"", "" 'iya'"", "" 'terima kasih'""]",Sistem,negatif
5,"[""'menolong'"", "" 'aplikasi'"", "" 'sat'"", "" 'darurat'"", "" 'anak'"", "" 'anak'"", "" 'ditingal'"", "" 'rumah'"", "" 'terima'"", "" 'kasih'"", "" 'halodoc'""]",Pelayanan,positif
5,"[""'aplikasi'"", "" 'pintar'"", "" 'membantu'"", "" 'dimasa'"", "" 'pandemi'"", "" 'antre'"", "" 'apotek'"", "" 'apotek'"", "" 'antre'"", "" 'dikasir'"", "" 'apotek'"", "" 'tingal'"", "" 'pakai'"", "" 'gopay'"", "" 'terima'"", "" 'kasih'"", "" 'halodoc'""]",Pelayanan,positif
1,"[""'halodoc'"", "" 'sistem'"", "" 'pembayaran'"", "" 'pakai'"", "" 'gopay'"", "" 'kasih'"", "" 'pembayaran'"", "" 'lakukan'"", "" 'indomaretatau'"", "" 'alfamaret'""]",Sistem,negatif
5,"[""'terima kasih'"", "" 'halodoc'"", "" 'mempermudah'"", "" 'berobat'"", "" 'klinik'"", "" 'dimasa'"", "" 'pandemi'""]",Pelayanan,positif
4,"[""'membantu'"", "" 'sebenar'"", "" 'pengiriman'"", "" 'ongkos'"", "" 'mahal'"", "" 'mengunakan'"", "" 'kurir'"", "" 'reguler'"", "" 'tarif'"", "" 'sepuluh'"", "" 'ribu'"", "" 'kena'"", "" 'ribu'""]",Pelayanan,negatif
1,"[""'uang'"", "" 'habis'"", "" 'puluh'"", "" 'ribu'"", "" 'konsultasi'"", "" 'resep'"", "" 'dicuekin'"", "" 'sam'"", "" 'dokter'"", "" 'posisi'"", "" 'sakit'""]",Pelayanan,negatif
5,"[""'mempermudah'"", "" 'konsultasi'"", "" 'janji'"", "" 'dokter'"", "" 'lingkungan'"", "" 'tingal'""]",Pelayanan,negatif
2,"[""'kali'"", "" 'beli'"", "" 'obat'"", "" 'halodoc'"", "" 'kali'"", "" 'disertaka'"", "" 'nota'"", "" 'pembelian'""]",Pelayanan,negatif
3,"[""'metode'"", "" 'pembayaran'"", "" 'menyulitakan'"", "" 'kenpa'"", "" 'tertawa'"", "" 'go'"", "" 'pay'"", "" 'isi'"", "" 'saldo'"", "" 'pakai'"", "" 'debit'"", "" 'teratas'"", "" 'up'"", "" 'rekening'"", "" 'bank'"", "" 'dam'"", "" 'sejis'"", "" 'pdahal'"", "" 'hapy'"", "" 'hewan'"", "" 'dsni'""]",Pelayanan,negatif
5,"[""'dokter'"", "" 'ramah'""]",Pelayanan,positif
5,"[""'terbaik'"", "" 'sih'"", "" 'menurutku'"", "" 'andalan'"", "" 'diriku'"", "" 'gasuka'"", "" 'belanja'"", "" 'apotek'"", "" 'zaman'"", "" 'pandemi'"", "" 'aman'"", "" 'beli'"", "" 'daring'""]",Pelayanan,positif
5,"[""'dokter'"", "" 'bagus'"", "" 'respon'"", "" 'cepat'""]",Pelayanan,positif
5,"[""'terima kasih'"", "" 'halodoc'"", "" 'terkhusus'"", "" 'wid'"", "" 'patria'"", "" 'sp'"", "" 's'"", "" 'sabar'"", "" 'ramah'"", "" 'mendengarkan'"", "" 'konsultasi'"", "" 'pasien'""]",Pelayanan,positif
3,"[""'tidak bisa'"", "" 'disambung'"", "" 'gopay'"", "" 'iya'""]",Pelayanan,negatif
5,"[""'instal'"", "" 'kak'"", "" 'iya'"", "" 'sambung'"", "" 'gopay'"", "" 'tulisan'"", "" 'nomor'"", "" 'terdaftar'"", "" 'nomor'"", "" 'gopay'"", "" 'terverifikasi'"", "" 'edit'"", "" 'bintang'"", "" 'terima kasih'"", "" 'kak'""]",Sistem,negatif
3,"[""'na'"", "" 'konsulatau'"", "" 'chat'"", "" 'doctor'"", "" 'kenakan'"", "" 'tarif'"", "" 'iya'"", "" 'tarif'"", "" 'seratus'""]",Pelayanan,negatif
5,"[""'alhamdulilah'"", "" 'pelayanan'"", "" 'cepat'"", "" 'dokter'"", "" 'ramah'"", "" 'harga'"", "" 'obat'"", "" 'jangkau'""]",Pelayanan,negatif
5,"[""'membantu'"", "" 'musim'"", "" 'pandemi'""]",Anekdot/Serbaneka,positif
5,"[""'oke'"", "" 'bagus'"", "" 'konsultasi'"", "" 'kehamilan'"", "" 'istri'"", "" 'semoga'"", "" 'berkah'"", "" 'sehat'"", "" 'iya'"", "" 'amin'""]",Pelayanan,positif
5,"[""'aplikasi'"", "" 'membantu'""]",Anekdot/Serbaneka,positif
5,"[""'membantu'"", "" 'semoga'"", "" 'resep'"", "" 'obat'"", "" 'berkhasiat'"", "" 'kesembuhan'"", "" 'anak'"", "" 'terimaksih'"", "" 'halodoc'""]",Pelayanan,positif
1,"[""'slow'"", "" 'respon'"", "" 'admin'"", "" 'uang'"", "" 'cepat'"", "" 'keluhan'"", "" 'kendala'"", "" 'lambat'"", "" 'parah'""]",Pelayanan,negatif
1,"[""'harga'"", "" 'bagus'"", "" 'sayang'"", "" 'overload'"", "" 'slow'"", "" 'respon'"", "" 'ditelpon'"", "" 'customer service'"", "" 'susah'"", "" 'masuk'"", "" 'hasil'"", "" 'rapid'"", "" 'antigen'"", "" 'jam'"", "" 'jam'""]",Pelayanan,negatif
5,"[""'bagus'"", "" 'pelayanan'"", "" 'ramah'""]",Pelayanan,positif
1,"[""'respon'"", "" 'costumer'"", "" 'servies'"", "" 'iya'"", "" 'lambat'"", "" 'lambat'"", "" 'solusi'"", "" 'bermasalah'"", "" 'aplikasi'"", "" 'halodok'"", "" 'iya'"", "" 'singkron'""]",Pelayanan,negatif
4,"[""'konsultasi'"", "" 'bayar'"", "" 'pakai'"", "" 'gopay'"", "" 'gagal'"", "" 'konsultasi'"", "" 'menu'"", "" 'direfund'"", "" 'konsultasi'""]",Pelayanan,negatif
5,"[""'aplikasi'"", "" 'keren'"", "" 'membantu'""]",Anekdot/Serbaneka,positif
5,"[""'auntik'"", "" 'vaksin'"", "" 'mandiri'"", "" 'kusus'"", "" 'lanjut usia'"", "" 'umur'"", "" 'aplikasi'""]",Anekdot/Serbaneka,netral
5,"[""'suka'"", "" 'pakai'"", "" 'aplikasi'"", "" 'konsultasi'"", "" 'murah'"", "" 'rumah'"", "" 'sakit'""]",Pelayanan,positif
5,"[""'konsultasi'"", "" 'beli'"", "" 'obat'"", "" 'halodoc'"", "" 'mudah'"", "" 'aplikasi'"", "" 'report'"", "" 'konsultasi'"", "" 'beli'"", "" 'obat'"", "" 'tungu'"", "" 'rumah'"", "" 'deh'""]",Pelayanan,positif
5,"[""'aplikasi'"", "" 'halodoc'"", "" 'membantu'""]",Anekdot/Serbaneka,positif
5,"[""'pelayanan'"", "" 'bagus'"", "" 'puas'""]",Pelayanan,positif
5,"[""'bagus'"", "" 'mudahin'"", "" 'cek'"", "" 'toko'"", "" 'daerah'""]",Pelayanan,negatif
5,"[""'kondisi'"", "" 'sulit'"", "" 'rumah'"", "" 'halodoc'"", "" 'membantu'"", "" 'terima kasih'"", "" 'barakalah'""]",Pelayanan,positif
5,"[""'ok'"", "" 'memudahkan'"", "" 'membantu'""]",Pelayanan,positif
5,"[""'mantap'"", "" 'membantu'"", "" 'terima'"", "" 'kasih'"", "" 'halodoc'"", "" 'mudah'"", "" 'mudahan'"", "" 'berkembang'""]",Pelayanan,positif
5,"[""'layanan'"", "" 'dokter'"", "" 'cepat'"", "" 'respon'"", "" 'komunikasi'"", "" 'terima'"", "" 'terima'"", "" 'kasih'""]",Pelayanan,positif
5,"[""'membantu'"", "" 'sat'"", "" 'pandemi'""]",Pelayanan,positif
5,"[""'pesan'"", "" 'obat'"", "" 'cepat'"", "" 'membantu'"", "" 'disetiap'"", "" 'kondisi'""]",Pelayanan,positif
2,"[""'halo'"", "" 'dok'"", "" 'terlambat'"", "" 'postif'"", "" 'hamil'"", "" 'mohon'"", "" 'petunjuk'"", "" 'dok'""]",Pelayanan,netral
4,"[""'aplikasi'"", "" 'mudah'"", "" 'dn'"", "" 'membantu'"", "" 'semoga'"", "" 'responsif'"", "" 'melayani'"", "" 'sat'"", "" 'konsultasi'"", "" 'terima kasih'"", "" 'halodoc'""]",Pelayanan,positif
1,"[""'apotek'"", "" 'toko'"", "" 'beli'"", "" 'barang'"", "" 'harga'"", "" 'puluh'"", "" 'nol'"", "" 'beli'"", "" 'enam'"", "" 'puluh'"", "" 'nol'"", "" 'ajar'""]",Harga,negatif
5,"[""'dokter'"", "" 'ramah'"", "" 'komunikatif'""]",Pelayanan,positif
5,"[""'terima'"", "" 'kasih'"", "" 'dok'"", "" 'resep'""]",Anekdot/Serbaneka,positif
5,"[""'mantap'"", "" 'pokok'"", "" 'musim'"", "" 'anak'"", "" 'sakit'"", "" 'mudah'"", "" 'nanganin'"", "" 'terima kasih'""]",Pelayanan,positif
5,"[""'membantu'"", "" 'mobile'"", "" 'dimasa'"", "" 'pandemi'"", "" 'ke depan'"", "" 'semoga'"", "" 'pilih'"", "" 'apotek'""]",Pelayanan,positif
5,"[""'aplikasi'"", "" 'freze'"", "" 'telepon genggam'"", "" 'masuk'"", "" 'tampilan'"", "" 'aplikasi'"", "" 'redmi'"", "" 'note'"", "" 'delapan'"", "" 'mohon'"", "" 'bantuan'""]",Sistem,negatif
1,"[""'bayar'"", "" 'iklan'"", "" 'gratis'""]",Harga,negatif
3,"[""'kak'"", "" 'masuk'"", "" 'kalender'"", "" 'kehamilan'"", "" 'menu'"", "" 'iya'""]",Sistem,negatif
4,"[""'proses'"", "" 'apotek'""]",Pelayanan,negatif
5,"[""'membantu'"", "" 'tolong'"", "" 'mhl'"", "" 'mhl'"", "" 'konsultasi'"", "" 'pasien'"", "" 'butuh'"", "" 'bantuan'"", "" 'konsultasi'""]",Harga,negatif
5,"[""'asli'"", "" 'bagus'"", "" 'jam'"", "" 'malam'"", "" 'mencari'"", "" 'obat'"", "" 'pilek'"", "" 'anak'"", "" 'langsung'"", "" 'pakai'"", "" 'gojek'""]",Pelayanan,positif
5,"[""'suka'"", "" 'aplikasi'"", "" 'membantu'""]",Sistem,positif
5,"[""'memudahkan'"", "" 'berkonsultasi'"", "" 'dokter'"", "" 'membeli'"", "" 'obat'"", "" 'memudahkan'"", "" 'aplikasi'"", "" 'bagus'""]",Sistem,positif
5,"[""'halo'"", "" 'doc'"", "" 'gatal'"", "" 'bintik'"", "" 'kmudian'"", "" 'nanah'"", "" 'selangkangan'"", "" 'paha'"", "" 'petunjuk'"", "" 'doc'""]",Anekdot/Serbaneka,netral
