review,sentiment
'membantu',1
'dokter' 'ramah' 'respon' 'cepat' 'koperatif',1
'dokter' 'ramah' 'ramah' 'detail',1
'membantu' 'kebutuhan' 'obat' 'thanks',1
'bagus' 'menolong' 'terima' 'kasih',1
'daftar' 'vaksin' 'tanggal' 'delapan' 'maret' 'menceknya',1
'membantu' 'pandemi' 'terima kasih' 'ksh',1
'semudah' 'diklik' 'praktis' 'membantu',1
'pelayanan' 'ramah' 'paham' 'bidangnya',1
'bagus' 'aplikasi' 'pu' 'dokter' 'pribadi' 'terima kasih' 'halodoc',1
'memudahkan' 'konsultasi' 'rumah',1
'membantu' 'pelayanan' 'dokter' 'memuaskan',1
